ue_id,x,y,time_step
0,1690.88,1550.63,377.00
0,1690.88,1550.63,378.00
0,1690.88,1550.63,379.00
0,1690.88,1550.63,380.00
0,1690.88,1550.63,381.00
0,1690.88,1550.63,382.00
0,1690.88,1550.63,383.00
0,1690.88,1550.63,384.00
0,1690.88,1550.63,385.00
0,1690.88,1550.63,386.00
0,1690.88,1550.63,387.00
0,1690.88,1550.63,388.00
0,1690.88,1550.63,389.00
0,1690.95,1552.06,390.00
0,1691.06,1554.88,391.00
0,1691.18,1560.10,392.00
0,1691.23,1567.17,393.00
0,1691.25,1576.71,394.00
0,1689.94,1587.79,395.00
0,1687.05,1601.12,396.00
0,1683.43,1614.41,397.00
0,1679.56,1628.64,398.00
0,1676.01,1641.70,399.00
0,1672.46,1654.76,400.00
0,1669.07,1668.11,401.00
0,1665.43,1681.85,402.00
0,1661.57,1695.24,403.00
0,1657.07,1708.66,404.00
0,1652.93,1721.62,405.00
0,1649.67,1734.86,406.00
0,1647.18,1744.98,407.00
0,1646.24,1751.43,408.00
0,1650.17,1755.15,409.00
0,1655.68,1756.62,410.00
0,1662.59,1758.44,411.00
0,1671.12,1760.69,412.00
0,1682.11,1763.58,413.00
0,1694.99,1766.97,414.00
0,1708.49,1770.52,415.00
0,1722.67,1774.25,416.00
0,1735.98,1777.76,417.00
0,1749.90,1781.42,418.00
0,1763.46,1784.99,419.00
0,1776.76,1788.49,420.00
0,1790.16,1792.01,421.00
0,1799.20,1794.39,422.00
0,1803.89,1795.63,423.00
0,1810.53,1797.36,424.00
0,1819.66,1799.75,425.00
0,1830.43,1802.55,426.00
0,1842.89,1805.79,427.00
0,1856.28,1809.28,428.00
0,1869.33,1812.68,429.00
0,1883.20,1816.30,430.00
0,1896.47,1819.75,431.00
0,1910.63,1823.44,432.00
