ue_id,x,y,time_step
0,987.87,1239.31,377.00
0,986.57,1248.19,378.00
0,984.54,1258.70,379.00
0,982.40,1269.76,380.00
0,980.36,1280.31,381.00
0,978.47,1290.91,382.00
0,976.83,1302.05,383.00
0,975.25,1312.84,384.00
0,973.61,1323.98,385.00
0,971.96,1335.19,386.00
0,970.34,1346.21,387.00
0,968.73,1357.19,388.00
0,967.10,1368.22,389.00
0,965.56,1378.69,390.00
0,964.06,1389.07,391.00
0,962.59,1400.07,392.00
0,961.10,1411.40,393.00
0,959.60,1422.75,394.00
0,958.05,1434.42,395.00
0,956.52,1445.98,396.00
0,955.11,1456.71,397.00
0,953.62,1467.95,398.00
0,952.12,1479.34,399.00
0,950.44,1490.00,400.00
0,948.65,1500.97,401.00
0,946.65,1511.79,402.00
0,944.89,1520.53,403.00
0,947.32,1528.04,404.00
0,954.12,1536.16,405.00
0,961.63,1545.44,406.00
0,970.26,1556.11,407.00
0,979.21,1567.16,408.00
0,987.87,1577.69,409.00
0,997.41,1588.84,410.00
0,1009.18,1597.48,411.00
0,1021.03,1605.55,412.00
0,1032.15,1613.13,413.00
0,1044.78,1618.89,414.00
0,1058.14,1621.28,415.00
0,1071.84,1622.24,416.00
0,1086.18,1623.24,417.00
0,1099.95,1624.17,418.00
0,1114.33,1625.13,419.00
0,1128.84,1626.10,420.00
0,1142.97,1627.04,421.00
0,1157.02,1627.98,422.00
0,1171.10,1629.52,423.00
0,1183.50,1631.19,424.00
0,1191.82,1632.32,425.00
0,1196.49,1632.95,426.00
0,1196.87,1633.01,427.00
0,1197.00,1633.02,428.00
0,1197.03,1633.03,429.00
0,1197.05,1633.03,430.00
0,1197.05,1633.03,431.00
0,1197.05,1633.03,432.00
0,1197.05,1633.03,433.00
0,1197.05,1633.03,434.00
0,1197.05,1633.03,435.00
0,1197.05,1633.03,436.00
0,1197.05,1633.03,437.00
0,1197.05,1633.03,438.00
0,1197.05,1633.03,439.00
0,1197.05,1633.03,440.00
0,1197.05,1633.03,441.00
0,1197.05,1633.03,442.00
0,1197.05,1633.03,443.00
0,1197.05,1633.03,444.00
0,1197.05,1633.03,445.00
0,1197.05,1633.03,446.00
0,1197.05,1633.03,447.00
0,1197.05,1633.03,448.00
0,1197.05,1633.03,449.00
0,1199.55,1633.11,450.00
0,1204.17,1632.56,451.00
0,1210.68,1629.77,452.00
0,1218.19,1624.57,453.00
0,1226.95,1617.03,454.00
0,1237.03,1608.01,455.00
0,1244.94,1600.90,456.00
0,1247.95,1595.83,457.00
0,1247.23,1588.25,458.00
0,1248.40,1584.65,459.00
0,1246.19,1582.00,460.00
0,1242.59,1577.69,461.00
0,1237.42,1571.48,462.00
0,1231.27,1564.11,463.00
0,1223.69,1555.02,464.00
0,1214.40,1544.42,465.00
0,1210.05,1529.52,466.00
0,1203.01,1513.10,467.00
0,1200.36,1492.77,468.00
0,1195.08,1471.23,469.00
0,1193.87,1448.26,470.00
0,1195.03,1425.20,471.00
0,1199.38,1402.87,472.00
0,1205.84,1380.94,473.00
0,1214.59,1359.53,474.00
0,1225.92,1339.92,475.00
0,1238.63,1320.73,476.00
0,1251.52,1301.27,477.00
0,1262.05,1285.36,478.00
0,1270.23,1273.01,479.00
0,1276.02,1264.26,480.00
0,1279.33,1259.27,481.00
0,1281.03,1256.69,482.00
0,1281.12,1256.56,483.00
0,1281.13,1256.54,484.00
0,1281.14,1256.54,485.00
0,1281.14,1256.54,486.00
0,1281.14,1256.54,487.00
0,1281.14,1256.53,488.00
0,1281.14,1256.53,489.00
0,1281.14,1256.53,490.00
0,1281.14,1256.53,491.00
0,1281.14,1256.53,492.00
0,1281.14,1256.53,493.00
0,1281.14,1256.53,494.00
0,1282.07,1255.13,495.00
0,1284.31,1251.75,496.00
0,1287.40,1247.09,497.00
0,1291.22,1241.31,498.00
0,1296.09,1233.95,499.00
0,1302.40,1224.43,500.00
0,1309.74,1213.33,501.00
0,1318.23,1200.51,502.00
0,1327.54,1186.42,503.00
0,1337.72,1171.00,504.00
0,1349.40,1154.06,505.00
0,1362.74,1136.61,506.00
0,1375.68,1117.68,507.00
0,1388.33,1099.15,508.00
0,1397.30,1082.92,509.00
0,1405.93,1070.71,510.00
0,1413.96,1064.62,511.00
0,1419.15,1062.32,512.00
0,1425.83,1060.20,513.00
0,1435.21,1058.33,514.00
0,1446.44,1057.32,515.00
0,1459.46,1056.97,516.00
0,1472.49,1057.45,517.00
0,1486.73,1058.98,518.00
0,1500.42,1061.46,519.00
0,1513.66,1064.95,520.00
0,1526.92,1069.58,521.00
0,1539.12,1074.83,522.00
0,1552.61,1078.15,523.00
0,1564.55,1086.09,524.00
0,1576.40,1097.25,525.00
0,1588.78,1110.05,526.00
0,1601.11,1125.23,527.00
0,1613.72,1141.87,528.00
0,1625.09,1162.01,529.00
0,1634.16,1185.11,530.00
0,1640.64,1211.65,531.00
0,1644.93,1239.67,532.00
0,1648.68,1267.75,533.00
0,1652.51,1296.41,534.00
0,1656.32,1324.96,535.00
0,1659.69,1350.19,536.00
0,1662.59,1371.88,537.00
0,1664.89,1389.09,538.00
0,1666.98,1401.80,539.00
0,1670.03,1409.58,540.00
0,1671.75,1413.53,541.00
0,1671.84,1413.76,542.00
0,1671.85,1413.78,543.00
0,1671.85,1413.78,544.00
0,1671.85,1413.78,545.00
0,1671.85,1413.78,546.00
0,1671.85,1413.78,547.00
0,1671.85,1413.78,548.00
0,1671.85,1413.78,549.00
0,1671.85,1413.78,550.00
0,1671.85,1413.78,551.00
0,1671.85,1413.78,552.00
0,1671.85,1413.78,553.00
0,1671.85,1413.78,554.00
0,1671.85,1413.78,555.00
0,1671.85,1413.78,556.00
0,1671.85,1413.78,557.00
0,1671.85,1413.78,558.00
0,1671.85,1413.78,559.00
0,1671.85,1413.78,560.00
0,1671.85,1413.78,561.00
0,1671.85,1413.78,562.00
0,1671.85,1413.78,563.00
0,1671.85,1413.78,564.00
0,1671.85,1413.78,565.00
0,1671.85,1413.78,566.00
0,1671.85,1413.78,567.00
0,1671.85,1413.78,568.00
0,1671.85,1413.78,569.00
0,1671.85,1413.78,570.00
0,1671.85,1413.78,571.00
0,1671.85,1413.78,572.00
0,1671.85,1413.78,573.00
0,1671.85,1413.78,574.00
0,1671.85,1413.78,575.00
0,1671.85,1413.78,576.00
0,1671.85,1413.78,577.00
0,1671.85,1413.78,578.00
0,1671.85,1413.78,579.00
0,1671.85,1413.78,580.00
0,1671.85,1413.78,581.00
0,1671.85,1413.78,582.00
0,1671.85,1413.78,583.00
0,1671.85,1413.78,584.00
0,1672.54,1415.51,585.00
0,1674.00,1419.26,586.00
0,1676.88,1424.90,587.00
0,1679.09,1433.51,588.00
0,1680.86,1444.80,589.00
0,1682.37,1458.14,590.00
0,1683.52,1473.69,591.00
0,1684.58,1491.81,592.00
0,1688.80,1511.16,593.00
0,1689.65,1527.36,594.00
0,1690.27,1539.08,595.00
0,1690.68,1546.91,596.00
0,1690.86,1550.25,597.00
0,1690.87,1550.49,598.00
0,1690.87,1550.57,599.00
0,1690.88,1550.61,600.00
0,1690.88,1550.62,601.00
0,1690.88,1550.63,602.00
0,1690.88,1550.63,603.00
0,1690.88,1550.63,604.00
0,1690.88,1550.63,605.00
0,1690.88,1550.63,606.00
0,1690.88,1550.63,607.00
0,1690.88,1550.63,608.00
0,1690.88,1550.63,609.00
0,1690.88,1550.63,610.00
0,1690.88,1550.63,611.00
0,1690.88,1550.63,612.00
0,1690.88,1550.63,613.00
0,1690.88,1550.63,614.00
0,1690.88,1550.63,615.00
0,1690.88,1550.63,616.00
0,1690.88,1550.63,617.00
0,1690.88,1550.63,618.00
0,1690.88,1550.63,619.00
0,1690.88,1550.63,620.00
0,1690.88,1550.63,621.00
0,1690.88,1550.63,622.00
0,1690.88,1550.63,623.00
0,1690.88,1550.63,624.00
0,1690.88,1550.63,625.00
0,1690.88,1550.63,626.00
0,1690.88,1550.63,627.00
0,1690.88,1550.63,628.00
0,1690.88,1550.63,629.00
0,1690.88,1550.63,630.00
0,1690.88,1550.63,631.00
0,1690.88,1550.63,632.00
0,1690.88,1550.63,633.00
0,1690.88,1550.63,634.00
0,1690.88,1550.63,635.00
0,1690.88,1550.63,636.00
0,1690.88,1550.63,637.00
0,1690.88,1550.63,638.00
0,1690.88,1550.63,639.00
0,1690.88,1550.63,640.00
0,1690.88,1550.63,641.00
0,1690.88,1550.63,642.00
0,1690.88,1550.63,643.00
0,1690.88,1550.63,644.00
0,1690.88,1550.63,645.00
0,1690.88,1550.63,646.00
0,1690.88,1550.63,647.00
0,1690.88,1550.63,648.00
0,1690.88,1550.63,649.00
0,1690.88,1550.63,650.00
0,1690.88,1550.63,651.00
0,1690.88,1550.63,652.00
0,1690.88,1550.63,653.00
0,1690.88,1550.63,654.00
0,1690.88,1550.63,655.00
0,1690.88,1550.63,656.00
0,1690.88,1550.63,657.00
0,1690.88,1550.63,658.00
0,1690.88,1550.63,659.00
0,1690.95,1552.15,660.00
0,1691.07,1555.32,661.00
0,1691.18,1559.84,662.00
0,1691.23,1566.81,663.00
0,1691.26,1575.75,664.00
0,1690.09,1586.88,665.00
0,1687.44,1599.69,666.00
0,1683.82,1613.01,667.00
0,1680.25,1626.13,668.00
0,1676.40,1640.28,669.00
0,1672.79,1653.55,670.00
0,1669.42,1666.71,671.00
0,1665.82,1680.40,672.00
0,1662.04,1693.83,673.00
0,1657.71,1706.76,674.00
0,1653.38,1719.79,675.00
0,1649.94,1733.77,676.00
0,1647.28,1744.57,677.00
0,1646.21,1751.31,678.00
0,1651.04,1755.41,679.00
0,1660.06,1757.78,680.00
0,1670.98,1760.65,681.00
0,1683.67,1763.99,682.00
0,1697.85,1767.72,683.00
0,1711.15,1771.22,684.00
0,1725.08,1774.89,685.00
0,1738.64,1778.45,686.00
0,1751.94,1781.95,687.00
0,1766.17,1785.70,688.00
0,1779.56,1789.22,689.00
0,1791.56,1792.38,690.00
0,1799.52,1794.48,691.00
0,1803.35,1795.49,692.00
0,1809.37,1797.06,693.00
0,1817.89,1799.28,694.00
0,1828.53,1802.05,695.00
0,1840.80,1805.25,696.00
0,1854.22,1808.75,697.00
0,1867.61,1812.23,698.00
0,1880.66,1815.63,699.00
0,1894.54,1819.25,700.00
0,1907.81,1822.70,701.00
0,1921.96,1826.39,702.00
